overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"02 1, 2017",A1WEDKPWO41IFB,B00JDQJZWG,{'Gift Amount:': ' 0'},Amazon Customer kathy,It was so cute,loved it,1485907200,
5.0,,True,"03 24, 2017",A1JKODBGBD0ZIL,B01E4QUN0W,{'Gift Amount:': ' 25'},Melody LaRocque,These were a hit with my staff for Christmas gifts!,Five Stars,1490313600,
5.0,,True,"01 27, 2016",A2T8JKMIORIPNA,B0091JKVU0,{'Gift Amount:': ' 50'},James Richardson,awesome,Five Stars,1453852800,
5.0,,True,"03 12, 2013",A328KSREAPROYN,B0066AZGD4,,Jennifer Todd-Gorman,My daughter received it fairly quickly and was very happy.  I did not have to send it through the mail which is not always safe to do.,gift card,1363046400,
1.0,6,True,"02 8, 2018",A1EHQPDVGSSH30,B00BXLT3VC,,Angelita Yalung,I ordered 1 Pizza and 1/2 salad and it cost me $43.00 its not worth it.,One Star,1518048000,
5.0,,True,"12 22, 2017",AWDDQ1F3671ZU,B00CXZPG0O,,mattcam77,Christmas present,Christmas present,1513900800,
5.0,,True,"03 8, 2018",A5O9Y4HO7NG5F,B004LLIKVU,{'Gift Amount:': ' 50'},Blessed in America,Beautiful card and so convenient to give.,I love giving these and receiving them as well!,1520467200,
5.0,,True,"02 1, 2016",A2ZQU86BD8PA72,B00MV9EWRU,,Cfflo,Easy to purchase and use,Five Stars,1454284800,
5.0,,True,"11 7, 2017",A24N1G0QSZDVOB,B006PJHP62,,Jeff Auvil,Great deal!,Five Stars,1510012800,
5.0,3,True,"12 14, 2010",A1ZCGC3L3FN8O1,B002UKLD7M,,061804,"Great item was able to charge to my Amazon credit card and We had 2 meals the trio of appetizers, 3 kids grill cheese meals, and 1 desert all for $49.84 Great product ....yummy food!",Applebees gift card,1292284800,
4.0,,True,"12 7, 2010",ACC0CWP00GB8R,B0046IIHMK,,Shellbell,This is a gift for my Dad and his wife for Christmas... I'm sure they're going to love this new restaurant in our area!!,Gift,1291680000,
5.0,,True,"02 5, 2016",AKABUMXBAC69W,B006PJI03Y,,Barb,Perfect gift for Christmas.,TGIF Gift Card,1454630400,
4.0,,True,"11 30, 2015",A2GYC6TTPJ0YYI,B00UXLIUM6,{'Gift Amount:': ' 500'},shawn,The bear is adorable...I drop one star because I found that I could have more bears if I wait till the afternoon... just $200 gift card...QAQ,cyber monday...,1448841600,
5.0,,True,"05 31, 2017",A29FCNIURDB9AF,B00MV9M0UQ,,Trevelyan R.,love this and  my android pay to the email card and added it to the list of cards to make it easier to use,love this and my android pay to the email card ...,1496188800,
2.0,,True,"03 6, 2013",A2IV7L5XFQU6S5,B0066AZGD4,,Linda,It did not upload the photo which took away the personal nature of the gift card.  Will order earlier next time.,Disappointing,1362528000,
1.0,,True,"03 29, 2018",A391SYFRALH940,B006PJHP62,,Mandy Remai,I went to use this card today and there was no money on it!! I paid you for this card and it was worth $0. I expect this to be made right! This should not include a star but I could not rate otherwise!,This was a fraud!,1522281600,
1.0,,True,"12 11, 2016",A3MJV87W8ACTWC,B006PJHS50,,carmen m staples,"The gift card I received looked like it was 10 years old - it was taped to the backing and quite frankly I was embarrassed to give it as a gift. Unfortunately, I did not have enough time to return it and get a new one",The gift card I received looked like it was 10 years old - it was taped ...,1481414400,
5.0,,True,"02 6, 2015",A3VOUP9JY20N8B,B007V6ETXA,,kim ki bong,And is very happy with the product.,Five Stars,1423180800,
5.0,,True,"05 6, 2015",AQO8CFB5BPBPM,B004LLIL3C,,Alay53,Most of my family has Amazon accounts and many live out of town. If I forget to get a gift it's nice to know I can send a gift card for immediate receipt. Thanks Amazon!,Excellent,1430870400,
5.0,,True,"07 10, 2014",A2MF6NPJ5X7LWG,B00CRQ4CF4,,gayle,my son in law loves when I send him amazon gift cards,Best Gift an Amazon Gift Card,1404950400,
5.0,,True,"03 24, 2018",ASWA5L9L6TKE8,B01B25LU7S,{'Gift Amount:': ' 20'},Amazon Customer,These arrive quickly and great for any occasion,Can't go wrong,1521849600,
5.0,,True,"11 24, 2015",A3AM5FK9VWB6T3,B005EISPOG,,Amazon Customer,fast and easy gift,Five Stars,1448323200,
5.0,2,True,"07 11, 2016",A10GI7CGHNZ7S0,B00ELQD11E,,Karen Echard,"I was looking for something for my sister who has everything for her birthday and I liked the convenience of having a whole foods gift card to put in her birthday card. I did not have time to shop but was able to get on line to make a purchase and was surprised to see a whole foods gift card on line. It came quickly so that I was able to slip it in the pre-addressed card and send it. The convenience of the product was the best part. I had never purchased a gift card on line before, but they apparently work the same as if you were to purchase it at the store.",Easy quick gift.,1468195200,
5.0,,True,"02 3, 2013",AS0226LF6GXOF,B004LLILPU,,bw,It was the perfect gift. It fit both recipients to a T. And it was received in a timely manner.,perfect,1359849600,
5.0,8,True,"01 23, 2017",A3TD0WI2PQ56Z3,B00GRLUECA,,Jeane,Delicious,Five Stars,1485129600,
5.0,,True,"04 10, 2014",A13YRFISVG6L8H,B005EISP96,,Marisely Perez,"quick and easy. great gift. the birthday girl loved it. She is a big book reader, easier than trying to find a book myself.",convenient,1397088000,
5.0,5,True,"01 14, 2014",AOV3EN5LSLLSX,B00BXLTJ8O,,Nilla Debora,I got this for my 12 year old cousin for Christmas. When he unwrapped it he went crazy! The very next day he begged his mom to take him! I give this 5 stars!,Best gift for a 12 year old boy,1389657600,
4.0,,True,"04 18, 2018",A37FBPT8PHFSQ8,B004LLIKVU,{'Gift Amount:': ' 50'},Tyler,"It's good, I like it, I recommend him to my friends.",four stars,1524009600,
5.0,,True,"03 30, 2018",A3GB4TDRM99XA2,B00JDQJZWG,{'Gift Amount:': ' 0'},S Trent,This is my favorite. Cute tin and a great service!,My favorite Tin,1522368000,
5.0,,True,"10 1, 2016",A2SAHR2JI6E591,B0091JL3OI,{'Gift Amount:': ' 50'},Riley Taraway,"cutest gift card box! it closes magnetically. can be reused for other gift cards or store loyalty cards, etc.",cutest gift card box! it closes magnetically. can ...,1475280000,
5.0,,True,"03 24, 2015",A3E95RQX0LX5LN,B00MV9N316,,mark twain,Super easy way to send a few gift cards in only one transactions.,Five Stars,1427155200,
5.0,,True,"02 8, 2013",A1OFQ5O1UK8BTF,B0062ONF64,,Harry,Not too much to say about the card. Have not had any problems loading or making purchases. I would buy again!,Gift card,1360281600,
5.0,,True,"01 23, 2013",A1FA5IDXJF10U6,B00ACA3UMS,,Brad,"One day delivery.  Bit confusing as to how to apply it to the account.  My wife's first Kindle purchase still charged her credit card instead of the gift card credit.  I removed the credit card from the account, and then it worked for the next purchase.  Chances are we were doing something wrong, but this was an easy way to deal with it.",Fast Delivery,1358899200,
5.0,,True,"11 12, 2015",A2HPM8BFKEFO1I,B00P9VEQF0,,Amazon Customer,It was a learning experience for my 13 year old grandaughter to use a gift card online.,Five Stars,1447286400,
3.0,,True,"07 3, 2017",A1D1VHKNWMJZVD,B004Q7CK9M,{'Gift Amount:': ' 100'},jenniene,I write note but recipients never get them,Three Stars,1499040000,
5.0,,True,"04 14, 2014",A3RJE1PD4ON60C,B00I542D5I,,S K Conn,My friend and I always shop Amazon first so an Amazon Gift Card for any occasion is perfect! Kindle books or online shopping...works great for both!,Perfect Gift Idea...Always,1397433600,
5.0,,True,"09 28, 2015",ARKQFG8F2FJ8L,B00CHSWJPC,,Amazon Customer,Always a perfect fit.  Purchased and printed less than 5 minutes before leaving for the party!,Not worried about returning,1443398400,
3.0,,True,"07 24, 2018",A157PANZ6ASV54,B0188LO3UK,,Ricardo C.,when I got to the restaurant the server had difficulty applying the card to my recipet!,Three Stars,1532390400,
1.0,,True,"02 6, 2017",A2WYUNAJTMYMW8,B0091JL3OI,{'Gift Amount:': ' 75'},Amazon Customer,This gift card will not work! The bar code was blank and unable to activate. Completely scammed out of $75.00. Somebody message me on how to return this item! The return window is closed!,Scammed!,1486339200,
5.0,,True,"01 28, 2015",A15E1I9R47VWXR,B00NU7R224,,Sherry Garrison,Great gift for those who enjoy seeing great movies on the big screen!,A Gift Sure To Please,1422403200,
5.0,,True,"11 18, 2015",A2W02VYMOZ2WJ4,B00CHSWKEM,,Debra Reese,Fast and easy to do,Five Stars,1447804800,
5.0,,True,"10 30, 2014",A2ZU9TMJUTA2MK,B007V6ETDK,,Kenneth R Beyer,Very simple and easy way to send a gift card,Five Stars,1414627200,
5.0,,True,"05 22, 2016",A3RMUU5DRMMK8R,B00OH7YAGW,,Amazon Customer,it was great,Five Stars,1463875200,
5.0,,False,"10 25, 2014",A34YKYX24TM1O4,B004Q7CK9M,{'Gift Amount:': ' 50'},Jewelrybabe,Lived it,Five Stars,1414195200,
5.0,,True,"05 28, 2016",A26WI91HWMOVQT,B01BLV4R8M,,Amazon Customer,Fast delivery and easy to use,Five Stars,1464393600,
5.0,,True,"01 19, 2015",A2I1ZZNLCNAE6S,B00PMLDLKI,,Tom Flint,nice card,Five Stars,1421625600,
5.0,,True,"01 21, 2016",A18HM0NUFWUPP1,B005ESMFP6,,Pamela Bilinska,Great idea to have them on hand,Five Stars,1453334400,
5.0,,True,"01 8, 2017",A1AQQ85E2QB4JS,B01FERQPAM,{'Gift Amount:': ' 20'},Robyn Naeole,So convenient and they loved it.,Five Stars,1483833600,
5.0,,True,"07 27, 2014",ASHRKGLSAZ4O,B007V6ETXA,,Javier Arends,i love it,Five Stars,1406419200,
5.0,,True,"12 17, 2013",A2559YF0UY7CA,B004Q7CK9M,{'Gift Amount:': ' 25'},Eli D,"I ordered this card, along with another. They shipped the same morning I purchased them. The next morning the tracking on USPS said it was delivered but it was not. I emailed Amazon with the problem and they sent out new cards right away. The new cards arrived the next morning at my door, via UPS. 2 days later, the original order showed up. Inside the box of the original order was a white envelope with Amazon`s logo . When I opened the envelope, there was a card with a Christmas image on the front and an empty blank white envelope. When I opened the card, there was a white gift card with a snow globe and Amazon`s logo in the middle. It was beautiful and Amazon`s customer service, via e-mail was amazing and lightening fast. Happy Holidays.","Great Customer Service, Fast Shipping",1387238400,
5.0,,True,"08 6, 2016",ASN8FEESWFQTB,B0078EPB78,,lillian,Was activated and had the $25 9n it that i ordered.,Five Stars,1470441600,
5.0,,True,"12 16, 2015",A32ICWDFM4PU94,B00GOLGWVK,,Juli,It's  $25 to Panera!,It's $25 to Panera!,1450224000,
5.0,,True,"05 29, 2016",A2TX145BWYM7I9,B016CICYXO,{'Gift Amount:': ' 25'},suzanne,"Very nice, very handy!",Five Stars,1464480000,
5.0,,True,"09 22, 2015",A15JGUYET8XUXC,B00B2TFSO6,,nat,Loved it.  Have it to may broker as a gift.  He got it quickly and has since used it.,Awesome way to say thankyou,1442880000,
5.0,,True,"10 10, 2016",A2524C1GBZCL0B,B00CHSWG6O,,mickey,Love it!,Five Stars,1476057600,
5.0,,True,"01 3, 2018",A38KZ47Z8H1X2Y,B01E4QPDV6,{'Gift Amount:': ' 0'},kel,Very cute presentation,Five Stars,1514937600,
5.0,,True,"01 21, 2017",A377XZVGVXKMQV,B0091JKJ0M,{'Gift Amount:': ' 50'},Amazon Customer,"It's a gift card, what's not to like.",what's not to like.,1484956800,
5.0,,True,"12 19, 2013",A10K4Z4YOQ1FEC,B004KNWX6C,,Vena,Very easy to get and gift. Both the giver and the receiver are happy. This is much better than any other gift cards.,good decision to give this as a gift,1387411200,
4.0,,True,"07 28, 2017",AR65GW13L93HX,B0091JL3OI,{'Gift Amount:': ' 0'},Amazon Customer,"Greatly received, created the experience I had hoped for.",Great gift for bby grl,1501200000,
5.0,,True,"08 19, 2016",AWOXGYGJL7THS,B016CICYXO,{'Gift Amount:': ' 25'},CJM,Received as advertised.,Five Stars,1471564800,
5.0,,True,"02 12, 2018",A2CBQAL2LS2VDB,B01E4QPDV6,{'Gift Amount:': ' 0'},Stacey Perkins,Good gift.,Five Stars,1518393600,
5.0,,True,"03 17, 2016",AADPG2B98TCZ5,B004Q7CK9M,{'Gift Amount:': ' 25'},Carlee,Great,Five Stars,1458172800,
5.0,,True,"05 7, 2012",AVDQOEC8PVF0Y,B004KNWX6C,,Joe M,Bought this as a last minute gift for someone. Easy to buy and easy to print. I will buy these over.,On Line Gift Card,1336348800,
5.0,,True,"09 5, 2016",A3RKQXYL8TA1SA,B004RD9ACA,,Jamie Clark,Received almost instantly! A great birthday party saver for myself and the kids!!! Thanks!,A great birthday party saver for myself and the kids,1473033600,
1.0,,True,"01 25, 2016",AZPPW81XQ41SQ,B00IDF4GSQ,,BettyBoop,Broke when putting the gift card in and had to assemble it back myself.,One Star,1453680000,
5.0,,True,"05 16, 2014",A99Y0TN8ETPRW,B00B2TFSO6,,Christie Norris,I would recommend an amazon gift card to anyone! Buying on Amazon is the only way to go! You are guaranteed the best prices and quality!,So easy!,1400198400,
5.0,,True,"04 22, 2018",A3H0Y7NJ2LZCOY,B00OR54DES,,Kathleen Majeski,like,Five Stars,1524355200,
5.0,,True,"06 3, 2018",A1LDA0H58PXVLJ,B004LLIKVU,{'Gift Amount:': ' 50'},Mick,love the cards you provide.,Five Stars,1527984000,
5.0,,True,"03 1, 2018",A2ECGNMFGD2ENR,B004Q7CK9M,{'Gift Amount:': ' 20'},Philip T,Very nice card it comes with,Five Stars,1519862400,
5.0,,True,"10 10, 2015",A2VP0M21KP48O9,B00JDQJZWG,{'Gift Amount:': ' 350'},LRoutledge,Perfect for birthday gift.,PERFECT gift.,1444435200,
5.0,,True,"09 10, 2015",A1TM3O7LVUYW1A,B00I5426SM,,Tami Henderson,very easy and fast ordering the gift card.,Five Stars,1441843200,
5.0,,True,"01 12, 2017",A1U6P6LRY1R92Y,B01E4QUN0W,{'Gift Amount:': ' 50'},Amazon Customer,So easy and quick!!,Five Stars,1484179200,
5.0,,False,"12 10, 2016",AD5T7NV334VKS,B00AR51Y5I,,warne,easiest way to order gift cards,Five Stars,1481328000,
5.0,,True,"11 11, 2016",A3R8MS1ZDCH8MR,B014S24DAI,{'Gift Amount:': ' 25'},"Lori Soard, Author of Cupid&#039;s Quest",So cute!,Five Stars,1478822400,
5.0,,True,"05 18, 2016",A3P64KIVX9CCDY,B00H5BMH44,,Charity ann root,It was cool,Five Stars,1463529600,
5.0,,True,"08 14, 2017",A9OSF984DV1S4,B01B25M52W,{'Gift Amount:': ' 0'},Amazon Customer,Designed very cute to give as a baby gift !!!,Five Stars,1502668800,
1.0,,True,"03 9, 2015",A2WCICOCQ1RMEE,B00P9VHCBU,,Brian D. Montgomery,Wish I wouldn't have wasted money on this. Horrible purchase.,Waste of money.,1425859200,
5.0,,True,"10 2, 2013",AQZTLUUNPCV7H,B004LLIKY2,,Pauline McKinley,I bought this gift card for my husband and he was very pleased with it. I will definitely buy him more in the future,Why I liked the Amazon Gift Card,1380672000,
5.0,,True,"02 4, 2015",A2U6INK3FZJRZ5,B00G4IWEZG,,Richard Buie,Great idea for someone you really don't know that well...or someone you do!,RickB,1423008000,
5.0,11,True,"11 29, 2013",AYQ46BHSK99YV,B006PJHP62,,delighted,love applebees and this made it easy for me to buy a gift certificate for a friend thanks for offering this,pleased,1385683200,
5.0,,True,"10 21, 2013",A1ZGMIPU3SR25Y,B00BWDH0LQ,,MT,This was so easy. Great idea for family far away and no shipping to worry about. They are able to order what they want.,So easy!,1382313600,
5.0,,True,"09 14, 2015",A1EG9WO5RYAP5K,B00H5BMF00,,Dana Southard,"As always, the gift card was delivered on time.",Five Stars,1442188800,
5.0,,False,"01 27, 2012",AVAZC19WLIYWZ,B005ESMMWW,,Lynn M.,"Thought this might be complicated to use. All I had to do is enter in the card's number, once.  It could not have been easier.",Great Gift!,1327622400,
5.0,,True,"05 30, 2017",A131OKKH1VVY42,B01B25L7US,{'Gift Amount:': ' 0'},Suzanne Glover,Always the perfect gift.,Always the perfect gift.,1496102400,
5.0,,True,"06 5, 2015",A1G2CE9GE2F2WC,B00JDQJZWG,{'Gift Amount:': ' 50'},Blind Lemon,I absolutely loved this gift card and box.  It was perfect.  So very well made and cute.  I'd definitely buy it again and try the other gift card boxes Amazon has.  Great gift!,I absolutely loved this gift card and box,1433462400,
5.0,,True,"07 13, 2018",AOQQQ79C6LKUH,B00F2RZMEA,,Michelle Hoffman,Who doesn't like a gift card ya!,Do it again,1531440000,
5.0,,True,"11 2, 2016",A1R2ASBJIBFSPK,B01G44QN9W,,Daniel M. Green,Excellent,Five Stars,1478044800,
5.0,,True,"11 3, 2016",A2JDJ10KNTKTAR,B00JDQJZWG,{'Gift Amount:': ' 50'},LYNDAHONEY,adorable gift idea. quick way to solve a gift problem,quick easy gift idea,1478131200,
3.0,,True,"07 22, 2013",AWY8M4HFOOB6Z,B004LLIKY2,,ABmonkey,"Mark sure you buy in the receiver's store as these do not cross over, This can be a pain if, for example buys on Amazon.com for someone in  the UK. As it can only be cashed in the buyers store and the site directs you back to the ""home"" store it ends up being hard to use.",Would  be much more convenient to cross currency.,1374451200,
5.0,,True,"08 6, 2013",ADTB39KOBUO2N,B004Q7CK9M,{'Gift Amount:': ' 20'},Colleen,Ordered it and it was here by Monday!!  Great birthday gift!!  My aunt loved it and was able to pick out her own gift!,Quick Delivery,1375747200,
5.0,,True,"05 21, 2018",ARLPGCC3MIVZ0,B004LLIKVU,{'Gift Amount:': ' 50'},ackdo,works out great,Five Stars,1526860800,
2.0,3,True,"01 22, 2015",A2FWEPZU5T23RN,B00G4IV2VI,,Christopher Wiseman,Card not delivered on due date. Very disappointing as it was a Christmas present. I had to send all information to my granddaughter's parents who then had to contact you about this. The card was sent well after Christmas to great disappointment from all of us. It seemed like such a great idea and was ordered weeks before Christmas only to not be sent by you. Very unlike Amazon and I'm wondering whether to use this gift certificate service again in future. Christmas is important to a child.,The card was sent well after Christmas to great disappointment from all of us,1421884800,
4.0,,False,"02 18, 2015",A2KFM4C6YGD58N,B00BXLTZ6K,,Alec,Cool I just got a free Steam Wallet code at[...],Cool I just got a free Steam Wallet code at [...],1424217600,
